timestamp ,longitude ,latitude ,altitude ,RH ,Temperature ,iAQ-Core status ,CO2 ppm ,TVOC ppb ,PM 2.5 (ug/m3) ,PM 10 (ug/m3) 
2019-02-28 16:33:20,10.43745756233918,63.42218803329817,108.699997,18.182373000000002,25.792542,0,450,125,1,2
2019-02-28 16:34:36,10.43745756233918,63.42224532907768,107.199997,18.304443,25.782470999999997,0,450,125,1,2
2019-02-28 16:35:51,10.437400266559667,63.42224532907768,108.0,18.347168,25.7724,0,454,127,1,2
2019-02-28 16:37:06,10.437686745457231,63.42218803329817,107.800003,18.341064000000003,25.762329,0,450,125,1,2
2019-02-28 16:38:17,10.437801337016259,63.42241721641621,96.800003,18.426514,25.742188,0,456,127,1,2
2019-02-28 16:39:29,10.437629449677722,63.42230262485718,102.800003,18.536376999999998,25.248718,0,452,126,1,2
2019-02-28 16:40:44,10.437801337016259,63.42230262485718,106.300003,18.554688,25.248718,0,450,125,1,2
2019-02-28 16:41:59,10.437686745457231,63.42230262485718,100.199997,18.579102,25.238647,0,450,125,1,2
2019-02-28 16:43:14,10.437400266559667,63.42235992063671,102.400002,18.579102,25.238647,0,450,125,1,2
2019-02-28 16:44:26,10.437686745457231,63.42264639953427,102.0,18.609619,25.228576999999998,0,453,126,1,2
2019-02-28 16:45:41,10.437744041236746,63.42253180797525,104.800003,18.640137,25.218506,0,457,127,1,2
2019-02-28 16:46:56,10.437514858118695,63.42218803329817,100.0,18.664551,25.208435,0,450,125,1,2
2019-02-28 16:48:12,10.437342970780154,63.42201614595964,96.800003,18.688965,25.218506,0,460,128,1,2
2019-02-28 16:49:23,10.437629449677722,63.42213073751864,98.0,18.682861,25.208435,0,451,126,1,2
2019-02-28 16:50:38,10.437514858118695,63.42235992063671,117.699997,18.719482,25.208435,0,457,127,1,2
2019-02-28 16:51:53,10.439405618842628,63.42299017421135,88.099998,18.841553,25.238647,0,452,126,1,2
2019-02-28 16:53:09,10.43745756233918,63.42213073751864,78.400002,18.902588,25.228576999999998,0,481,134,1,2
